<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20110712,341.00,341,300,311.00,210000
20110718,466.00,466,351,415.00,66200
20110719,395.00,395,395,395.00,214024
20110720,377.00,377,376,376.00,160135
20110723,358.00,370,358,361.00,205000
20110724,351.00,375,343,348.00,362700
20110725,340.00,340,331,332.00,588639
20110726,318.00,320,316,316.00,1693448
20110727,306.00,316,306,310.00,1909213
20110730,296.00,296,295,295.00,1001000
20110731,281.00,281,281,281.00,1000
20110801,267.00,267,267,267.00,11060
20110802,254.00,254,254,254.00,11144
20110803,242.00,266,242,250.00,22939113
20110806,262.00,262,260,262.00,12237488
20110807,275.00,275,255,268.00,15266411
20110808,260.00,281,259,279.00,57570872
20110809,289.00,292,287,292.00,27120238
20110810,306.00,306,306,306.00,7727094
20110813,321.00,321,321,321.00,629920
20110814,337.00,337,337,337.00,197586
20110815,353.00,353,325,348.00,59171253
20110816,334.00,349,331,334.00,20875117
20110817,333.00,340,318,327.00,22397488
20110820,315.00,329,311,312.00,20660131
20110821,311.00,321,300,314.00,10000177
20110823,309.00,324,299,305.00,19826206
20110824,305.00,306,291,295.00,23884820
20110827,284.00,306,284,297.00,21696048
20120130,550.00,550,500,550.00,1511000
20120131,577.00,577,523,548.00,110000
20120201,521.00,521,521,521.00,1329
20120204,500.00,500,500,500.00,515000
20120208,475.00,475,475,475.00,50000
20120212,452.00,452,452,452.00,10150000
20120213,430.00,430,430,430.00,40000000
20120214,410.00,410,410,410.00,120000000
20120215,410.00,430,410,414.00,143641115
20121113,300.00,300,240,259.00,6000
20121114,247.00,247,247,247.00,17395
20121117,235.00,235,235,235.00,252910
20121118,224.00,224,224,224.00,20500
20121126,213.00,213,213,213.00,6846
20121127,203.00,203,203,203.00,60
20121128,193.00,193,193,193.00,30
20121201,184.00,184,184,184.00,70053
20121202,175.00,184,175,175.00,119160
20121203,167.00,175,167,170.00,358013
20121204,173.00,178,173,176.00,46369
20121205,184.00,184,184,184.00,15847
20121208,193.00,193,193,193.00,65500
20121209,202.00,202,202,202.00,201193
20121210,212.00,212,212,212.00,56525
20121211,222.00,222,222,222.00,42600
20121212,233.00,233,233,233.00,4510
20121215,244.00,244,244,244.00,69734
20121216,256.00,256,256,256.00,10540
20121217,268.00,268,268,268.00,11072
20121218,281.00,281,281,281.00,115211
20121219,295.00,295,295,295.00,198609
20121222,290.00,290,281,283.00,1030452
20121223,269.00,269,269,269.00,11311
20121224,256.00,281,256,259.00,2764118
20121225,247.00,247,247,247.00,2465001
20121226,235.00,244,235,235.00,2490249
20121229,231.00,246,224,235.00,1000750
20121230,230.00,246,230,237.00,11458933
20130114,240.00,240,240,240.00,29900000
20130115,230.00,230,230,230.00,9738730
20130116,230.00,230,230,230.00,16000000
