<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20010409,6292.78,6311,6293,6310.69,4049,17,خاهن-ت
20010410,6312.56,6314,6312,6313.76,3905,9,خاهن-ت
20010411,6316.83,6317,6315,6317.17,2450,4,خاهن-ت
20010414,6317.17,6336,6317,6336.44,3448,11,خاهن-ت
20010415,6339.68,6345,6340,6344.97,19759,40,خاهن-ت
20010416,6361.85,6379,6362,6378.91,2530,9,خاهن-ت
20010418,6498.47,6498,6410,6498.47,2952,17,خاهن-ت
20010421,6737.08,6737,6737,6737.08,1000,4,خاهن-ت
20010422,6737.26,6822,6737,6737.26,53393,53,خاهن-ت
20010423,6738.79,6739,6737,6737.26,10401,19,خاهن-ت
20010424,6737.26,6740,6737,6739.13,2675,12,خاهن-ت
20010425,6739.13,6739,6739,6738.62,6497,24,خاهن-ت
20010428,6737.94,6738,6652,6651.81,6694,16,خاهن-ت
20010429,6651.81,6652,6567,6649.93,74738,13,خاهن-ت
20010430,6566.53,6567,6565,6566.53,5358,19,خاهن-ت
20010501,6566.70,6650,6565,6566.53,48615,16,خاهن-ت
20010502,6566.53,6567,6566,6566.53,1771,8,خاهن-ت
20010505,6566.36,6567,6566,6566.36,3774,12,خاهن-ت
20010506,6566.36,6584,6566,6583.58,7710,10,خاهن-ت
20010507,6583.58,6669,6567,6668.86,105069,24,خاهن-ت
20010508,6737.08,6823,6737,6822.36,8224,19,خاهن-ت
20010509,6907.64,6908,6823,6907.64,4712,19,خاهن-ت
20010512,6909.86,6912,6910,6911.05,8600,17,خاهن-ت
20010513,6911.40,6917,6911,6917.37,1187,6,خاهن-ت
20010515,6992.92,7004,6993,7003.84,2168,13,خاهن-ت
20010516,7029.93,7235,7030,7235.12,8911,31,خاهن-ت
20010519,7235.29,7368,7235,7368.15,11234,33,خاهن-ت
20010520,7368.32,7369,7244,7243.65,5407,17,خاهن-ت
20010521,7197.59,7198,6882,6881.55,4124,14,خاهن-ت
20010527,6719.86,6720,6652,6653.85,1866,10,خاهن-ت
20010528,6651.81,6652,6652,6651.81,1337,5,خاهن-ت
20010529,6634.75,6635,6567,6566.53,1432,12,خاهن-ت
20010530,6481.42,6566,6481,6481.42,9110,10,خاهن-ت
20010602,6481.42,6481,6481,6481.42,4417,21,خاهن-ت
20010603,6481.42,6481,6447,6447.13,2515,8,خاهن-ت
20010609,6446.62,6447,6328,6332.01,2539,22,خاهن-ت
20010611,6361.85,6362,6361,6361.51,3729,27,خاهن-ت
20010612,6361.51,6396,6362,6396.31,8929,19,خاهن-ت
20010613,6397.67,6413,6397,6413.36,2330,17,خاهن-ت
20010616,6413.19,6413,6413,6412.85,596,10,خاهن-ت
20010617,6412.34,6413,6394,6394.26,2638,17,خاهن-ت
20010619,6276.58,6379,6277,6276.58,2135,14,خاهن-ت
20010620,6276.92,6311,6277,6310.69,5877,31,خاهن-ت
20010623,6310.69,6311,6311,6310.69,1033,9,خاهن-ت
20010624,6310.69,6312,6311,6311.03,1733,12,خاهن-ت
20010625,6311.37,6328,6311,6327.74,10744,42,خاهن-ت
20010627,6298.75,6336,6268,6336.27,22489,22,خاهن-ت
20010630,6340.53,6341,6339,6339.51,3972,12,خاهن-ت
20010701,6327.74,6328,6225,6319.21,10310,26,خاهن-ت
20010702,6318.87,6319,6318,6318.19,747,4,خاهن-ت
20010703,6308.81,6309,6308,6308.47,1220,3,خاهن-ت
20010704,6307.62,6308,6308,6307.62,100,1,خاهن-ت
20010707,6300.28,6300,6300,6300.28,351,1,خاهن-ت
20010708,6242.46,6243,6242,6241.95,3250,7,خاهن-ت
20010709,6233.25,6234,6137,6139.79,23750,12,خاهن-ت
20010710,6138.42,6138,6134,6134.50,17595,13,خاهن-ت
20010711,6132.45,6132,6055,6054.85,4688,8,خاهن-ت
20010714,5987.65,6055,5970,6033.87,10278,38,خاهن-ت
20010909,5031.49,5049,5031,5049.40,450,4,خاهن-ت
20010910,5079.42,5083,5031,5031.49,1823,17,خاهن-ت
20010912,4779.92,4780,4780,4779.92,4971,16,خاهن-ت
20010915,4779.92,4780,4776,4775.65,1430,7,خاهن-ت
20010919,4741.54,4759,4742,4758.60,8781,17,خاهن-ت
20010922,4758.26,4776,4690,4775.65,9777,15,خاهن-ت
20010925,4754.16,4759,4754,4758.60,3080,8,خاهن-ت
20010929,4553.93,4556,4554,4555.63,1462,8,خاهن-ت
20010930,4537.04,4539,4537,4538.92,2710,7,خاهن-ت
20011002,4588.04,4605,4536,4536.87,48796,20,خاهن-ت
20011003,4536.87,4554,4537,4553.93,9770,6,خاهن-ت
20011006,4563.99,4605,4564,4605.10,2032,5,خاهن-ت
20011007,4605.10,4605,4605,4605.10,3953,20,خاهن-ت
20011008,4588.04,4588,4588,4588.04,681,3,خاهن-ت
20011010,4560.58,4561,4560,4560.58,1025,4,خاهن-ت
20011013,4558.70,4564,4557,4564.16,10235,22,خاهن-ت
20011014,4553.93,4586,4554,4585.65,17747,16,خاهن-ت
20011016,4588.04,4588,4588,4588.04,10000,14,خاهن-ت
20011017,4587.36,4605,4587,4605.10,52030,29,خاهن-ت
20011020,4606.29,4606,4606,4606.12,2580,4,خاهن-ت
20011021,4750.07,4836,4690,4836.37,3583,22,خاهن-ت
20011022,5031.49,5078,5031,5078.06,4000,11,خاهن-ت
20011023,5331.85,5332,5332,5331.85,13037,28,خاهن-ت
20011024,5065.26,5332,5065,5116.77,19967,56,خاهن-ت
20011120,1373.17,1382,1364,1373.00,13638,17,خاهن-ت
20011121,1371.30,1373,1339,1338.89,5194,11,خاهن-ت
20011124,1339.06,1339,1330,1330.36,10150,19,خاهن-ت
20011125,1330.19,1330,1330,1330.19,3905,7,خاهن-ت
20011126,1329.68,1330,1329,1328.66,8428,23,خاهن-ت
20011127,1328.48,1330,1328,1330.36,1567,5,خاهن-ت
20011128,1364.47,1364,1364,1364.30,5474,13,خاهن-ت
20011201,1364.30,1364,1364,1364.47,2524,9,خاهن-ت
20011202,1364.47,1366,1364,1366.18,7662,10,خاهن-ت
20011203,1366.18,1373,1366,1372.83,4318,7,خاهن-ت
20011204,1372.83,1373,1368,1373.00,6557,14,خاهن-ت
20011205,1373.00,1382,1373,1381.53,13950,19,خاهن-ت
20011208,1381.53,1391,1382,1390.40,16300,23,خاهن-ت
20011209,1398.58,1416,1399,1415.64,5361,7,خاهن-ت
20011210,1432.70,1467,1433,1466.81,15191,23,خاهن-ت
20011211,1469.20,1469,1469,1469.20,500,1,خاهن-ت
20011215,1542.54,1543,1543,1542.54,2205,6,خاهن-ت
20011217,1619.63,1620,1619,1619.63,43142,52,خاهن-ت
20011218,1619.63,1620,1620,1620.31,880,6,خاهن-ت
20011219,1652.89,1701,1641,1700.64,12721,27,خاهن-ت
20011222,1700.64,1714,1700,1700.99,23237,49,خاهن-ت
20011223,1705.59,1706,1701,1701.16,14583,30,خاهن-ت
20011224,1705.76,1707,1701,1705.59,13695,24,خاهن-ت
20011225,1705.59,1706,1705,1705.42,6635,20,خاهن-ت
20011226,1705.42,1706,1702,1702.18,9310,20,خاهن-ت
20011229,1688.54,1701,1673,1682.74,6606,20,خاهن-ت
20011230,1678.98,1679,1671,1671.31,214,2,خاهن-ت
20011231,1617.92,1620,1618,1618.09,4042,7,خاهن-ت
20020101,1603.26,1617,1595,1594.73,6030,7,خاهن-ت
20020102,1586.37,1586,1569,1569.14,11175,17,خاهن-ت
20020105,1567.95,1568,1568,1568.29,3100,5,خاهن-ت
20020106,1551.92,1552,1552,1552.26,4322,9,خاهن-ت
20020107,1535.03,1535,1535,1535.03,5000,4,خاهن-ت
20020108,1524.80,1525,1518,1517.98,1850,5,خاهن-ت
20020112,1514.56,1516,1502,1516.27,1678,7,خاهن-ت
20020113,1516.27,1535,1516,1535.03,2233,7,خاهن-ت
20020114,1583.47,1612,1583,1611.78,1838,4,خاهن-ت
20020115,1616.90,1637,1617,1637.20,10980,17,خاهن-ت
20020116,1637.37,1637,1637,1637.37,529,3,خاهن-ت
20020119,1633.10,1633,1595,1594.56,2669,8,خاهن-ت
20020120,1536.57,1539,1535,1535.71,4917,9,خاهن-ت
20020121,1536.06,1539,1536,1538.61,904,3,خاهن-ت
20020122,1593.02,1595,1548,1594.73,2654,4,خاهن-ت
20020123,1586.03,1595,1586,1586.20,5561,9,خاهن-ت
20020126,1586.20,1595,1586,1594.73,2079,7,خاهن-ت
20020127,1595.07,1595,1595,1595.07,4229,19,خاهن-ت
20020205,1577.67,1578,1569,1569.14,3556,4,خاهن-ت
20020206,1569.14,1569,1569,1568.97,669,2,خاهن-ت
20020209,1568.46,1569,1568,1569.14,3030,12,خاهن-ت
20020210,1568.97,1569,1567,1567.27,1880,3,خاهن-ت
20020212,1563.52,1564,1564,1563.52,500,1,خاهن-ت
20020213,1535.03,1535,1510,1535.03,3633,4,خاهن-ت
20020217,1533.33,1533,1533,1533.33,717,2,خاهن-ت
20020218,1517.98,1533,1518,1533.33,9386,18,خاهن-ت
20020220,1526.50,1527,1527,1526.50,332,1,خاهن-ت
20020224,1526.33,1527,1526,1526.50,128517,1155,خاهن-ت
20020225,1526.50,1533,1527,1533.16,356311,1763,خاهن-ت
