<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20010425,4180.40,4180,4180,4180.40,2000,8,خفنر-ت
20010428,4226.67,4258,4227,4257.52,2200,3,خفنر-ت
20010429,4257.52,4319,4258,4319.23,6000,4,خفنر-ت
20010430,4319.23,4381,4319,4380.93,4929,6,خفنر-ت
20010501,4380.93,4381,4381,4380.93,1871,3,خفنر-ت
20010502,4381.55,4382,4382,4381.55,300,1,خفنر-ت
20010505,4381.55,4412,4382,4411.78,2400,9,خفنر-ت
20010506,4412.40,4413,4412,4413.02,500,3,خفنر-ت
20010508,4412.40,4412,4412,4412.40,300,1,خفنر-ت
20010509,4430.29,4430,4430,4430.29,2600,5,خفنر-ت
20010513,4507.42,4507,4507,4507.42,600,2,خفنر-ت
20010515,4566.04,4629,4566,4628.98,3740,12,خفنر-ت
20010516,4628.98,4629,4629,4628.98,600,4,خفنر-ت
20010519,4634.53,4659,4635,4658.60,2900,9,خفنر-ت
20010520,4659.83,4660,4660,4659.83,300,1,خفنر-ت
20010521,4671.55,4672,4672,4671.55,900,4,خفنر-ت
20010528,4671.55,4672,4672,4671.55,300,2,خفنر-ت
20010529,4674.02,4768,4674,4768.43,11400,19,خفنر-ت
20010530,4782.00,4936,4782,4936.26,7100,12,خفنر-ت
20010602,4952.30,5023,4952,5022.64,2550,8,خفنر-ت
20010603,5121.99,5122,5049,5120.75,22041,36,خفنر-ت
20010805,1851.10,1949,1851,1948.59,1100,2,خفنر-ت
20010806,1974.50,1975,1975,1974.50,15200,15,خفنر-ت
20010908,2072.61,2073,2073,2073.23,3486,8,خفنر-ت
20010909,2073.23,2074,2073,2074.46,1735,2,خفنر-ت
20010910,2136.17,2178,2129,2178.12,4803,10,خفنر-ت
20010911,2178.74,2179,2178,2178.12,4543,8,خفنر-ت
20010912,2178.12,2178,2098,2097.91,4236,8,خفنر-ت
20010915,2097.91,2098,2098,2097.91,1358,1,خفنر-ت
20010922,2084.34,2084,2084,2084.34,450,2,خفنر-ت
20010924,2080.02,2081,2067,2067.06,4842,13,خفنر-ت
20010925,2067.06,2081,2067,2067.06,2802,6,خفنر-ت
20010926,2067.06,2067,2067,2067.06,1000,2,خفنر-ت
20010929,2067.06,2067,2067,2067.06,250,1,خفنر-ت
20011002,2036.21,2036,2036,2036.21,300,2,خفنر-ت
20011006,2035.59,2036,2036,2035.59,1504,1,خفنر-ت
20011009,1974.50,1975,1975,1974.50,2420,1,خفنر-ت
20011014,1875.78,1876,1876,1875.78,4700,8,خفنر-ت
20011017,1875.78,1876,1876,1875.78,1000,4,خفنر-ت
20011020,1875.78,1876,1875,1875.78,2124,5,خفنر-ت
20011021,1875.78,1876,1876,1875.78,814,2,خفنر-ت
20011022,1912.80,1913,1913,1912.80,3000,2,خفنر-ت
20011023,1965.25,1965,1965,1965.25,400,1,خفنر-ت
20011024,1965.25,1965,1965,1965.25,396,2,خفنر-ت
