<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20190318,3973.25,3973,3973,3973.25,39999640,333486,Mahan Chicken-a
20190319,4171.91,4172,4172,4171.91,163763,1393,Mahan Chicken-a
20190325,4380.51,4381,4381,4380.51,315237,2673,Mahan Chicken-a
20190326,4599.03,4599,4599,4599.03,540852,4574,Mahan Chicken-a
20190327,4828.49,4828,4828,4828.49,1326233,11261,Mahan Chicken-a
20190330,5069.86,5070,5070,5069.86,1201456,10159,Mahan Chicken-a
20190331,5323.16,5323,5323,5323.16,645936,5486,Mahan Chicken-a
20190406,5588.37,5588,5588,5588.37,779179,6610,Mahan Chicken-a
20190407,5867.49,5867,5867,5867.49,547187,4651,Mahan Chicken-a
20190408,6160.52,6161,6161,6160.52,478541,3261,Mahan Chicken-a
20190410,6468.45,6791,6468,6735.65,884654,7082,Mahan Chicken-a
20190413,7072.38,7072,7072,7072.38,3101120,23060,Mahan Chicken-a
20190414,7426.00,7426,7426,7426.00,10087203,65938,Mahan Chicken-a
20190427,9880.00,10370,9386,9663.00,7801489,7142,Mahan Chicken-a
20190428,9180.00,9180,9180,9180.00,743291,1032,Mahan Chicken-a
20190429,9051.00,9639,8721,9364.00,19609358,81053,Mahan Chicken-a
20190430,9832.00,9832,8906,9599.00,9721582,18340,Mahan Chicken-a
20190501,9650.00,9771,9250,9487.00,4722127,11864,Mahan Chicken-a
20190504,9410.00,9655,9321,9395.00,5969658,10770,Mahan Chicken-a
20190505,9400.00,9550,9148,9366.00,3934627,7310,Mahan Chicken-a
20190506,9290.00,9290,8898,8958.00,3249162,5249,Mahan Chicken-a
20190507,8790.00,8800,8511,8547.00,1136319,1701,Mahan Chicken-a
20190508,8120.00,8888,8120,8473.00,2564742,5273,Mahan Chicken-a
20190511,8512.00,8896,8512,8842.00,2969981,3830,Mahan Chicken-a
20190512,8850.00,8974,8418,8610.00,1546439,2852,Mahan Chicken-a
20190513,8650.00,9040,8510,8984.00,3056538,2964,Mahan Chicken-a
20190514,9200.00,9300,9069,9169.00,2430156,2782,Mahan Chicken-a
20190515,9110.00,9110,8835,8959.00,1296387,2031,Mahan Chicken-a
20190518,8936.00,9099,8750,8876.00,1529153,2511,Mahan Chicken-a
20190519,8750.00,8877,8533,8651.00,1381968,2489,Mahan Chicken-a
20190520,8601.00,8611,8219,8282.00,1749712,2340,Mahan Chicken-a
20190521,8201.00,8696,8201,8663.00,1631782,2987,Mahan Chicken-a
20190522,9000.00,9004,8750,8868.00,1044794,1527,Mahan Chicken-a
20190525,8870.00,8988,8550,8810.00,700611,1325,Mahan Chicken-a
20190526,8650.00,9250,8650,9121.00,3550613,3985,Mahan Chicken-a
20190528,9352.00,9469,9153,9305.00,2354706,1959,Mahan Chicken-a
20190529,9260.00,9400,8880,9111.00,1203495,1276,Mahan Chicken-a
20190601,9042.00,9250,8900,9091.00,1296040,1366,Mahan Chicken-a
20190602,9335.00,9545,9100,9493.00,3013990,2294,Mahan Chicken-a
20190603,9555.00,9770,9400,9580.00,1318126,1322,Mahan Chicken-a
20190608,9639.00,9650,9300,9481.00,1155125,1039,Mahan Chicken-a
20190609,9600.00,9651,9402,9523.00,2123361,1267,Mahan Chicken-a
20190610,9550.00,9999,9450,9905.00,2422593,1308,Mahan Chicken-a
20190611,10380.00,10400,10000,10365.00,3681410,1645,Mahan Chicken-a
20190612,10883.00,10883,10201,10699.00,2936959,1643,Mahan Chicken-a
20190615,10171.00,11200,10165,10573.00,2387720,1666,Mahan Chicken-a
20190616,11095.00,11101,10520,10997.00,2539978,1660,Mahan Chicken-a
20190617,10450.00,10699,10448,10454.00,1817094,2326,Mahan Chicken-a
20190618,10447.00,10447,9932,10019.00,1275259,1277,Mahan Chicken-a
20190619,9700.00,9929,9519,9563.00,1266742,830,Mahan Chicken-a
20190622,9111.00,9439,9085,9105.00,1568141,1137,Mahan Chicken-a
20190623,9089.00,9560,8800,9502.00,1426792,1393,Mahan Chicken-a
20190624,9977.00,9977,9650,9887.00,2003093,1317,Mahan Chicken-a
20190625,10026.00,10026,9501,9665.00,980766,1142,Mahan Chicken-a
20190626,9600.00,9899,9393,9549.00,1142123,1063,Mahan Chicken-a
20190630,9646.00,9998,9393,9704.00,1375824,1268,Mahan Chicken-a
20190701,9700.00,9950,9405,9589.00,1014430,874,Mahan Chicken-a
20190702,9550.00,9659,9401,9511.00,1296056,1339,Mahan Chicken-a
20190703,9535.00,9679,9300,9438.00,1052479,1449,Mahan Chicken-a
20190706,9600.00,9909,9520,9891.00,4321916,1881,Mahan Chicken-a
20190707,10100.00,10289,9565,9973.00,1370264,1242,Mahan Chicken-a
20190708,9999.00,9999,9490,9686.00,1711791,1363,Mahan Chicken-a
20190709,9596.00,9710,9401,9520.00,1004752,1357,Mahan Chicken-a
20190710,9302.00,9889,9302,9518.00,1655541,1839,Mahan Chicken-a
20190713,9352.00,9899,9351,9629.00,1497784,2380,Mahan Chicken-a
20190714,9820.00,9997,9703,9842.00,1325709,1158,Mahan Chicken-a
20190715,9997.00,9997,9510,9747.00,780478,740,Mahan Chicken-a
20190716,9486.00,9650,9260,9335.00,582312,507,Mahan Chicken-a
20190717,8872.00,9640,8871,9263.00,1118525,1045,Mahan Chicken-a
20190720,9500.00,9500,9152,9300.00,686350,923,Mahan Chicken-a
20190721,9300.00,9700,9150,9501.00,846162,819,Mahan Chicken-a
20190722,9960.00,9976,9556,9964.00,4617400,1662,Mahan Chicken-a
20190723,10000.00,10100,9470,9830.00,1071281,975,Mahan Chicken-a
20190724,10159.00,10159,9600,9851.00,1323236,838,Mahan Chicken-a
20190727,9884.00,9884,9500,9583.00,970985,780,Mahan Chicken-a
20190728,9790.00,9800,9395,9480.00,878090,752,Mahan Chicken-a
20190729,9400.00,9790,9400,9560.00,605742,599,Mahan Chicken-a
20190730,9406.00,9750,9406,9632.00,532846,533,Mahan Chicken-a
20190731,9460.00,9700,9420,9456.00,994349,676,Mahan Chicken-a
20190803,9456.00,9590,9311,9412.00,903049,765,Mahan Chicken-a
20190804,9500.00,9790,9410,9639.00,986393,794,Mahan Chicken-a
20190805,9800.00,9999,9660,9801.00,1154937,899,Mahan Chicken-a
20190806,9810.00,9810,9311,9527.00,1825192,979,Mahan Chicken-a
20190807,9560.00,10003,9560,9948.00,2332543,1421,Mahan Chicken-a
20190810,10445.00,10445,10223,10444.00,3161109,1457,Mahan Chicken-a
