<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20031228,8000.00,8000,8000,8000.00,5000
20031229,7200.00,8000,7200,8000.00,3749900
20031230,7200.00,8000,7200,8000.00,3749900
20031231,7400.00,8000,7400,8000.00,3741000
20040103,7400.00,8000,7400,8000.00,965105
20040117,8403.00,8403,8403,8403.00,118
20040203,8000.00,8000,8000,8000.00,7372
20040208,8000.00,8000,8000,8000.00,936
20040303,8000.00,8000,8000,8000.00,61
20081006,3525.00,3525,3525,3525.00,1000
20081012,3736.00,3736,3736,3736.00,100
20081013,3960.00,3960,3960,3960.00,100
20081014,4197.00,4197,4197,4197.00,1100
20081015,4448.00,4448,4448,4448.00,1200
20081020,4440.00,4440,4203,4302.00,1010
20081104,4203.00,4203,4197,4200.00,784
20081105,4197.00,4197,4197,4197.00,56
20090114,4197.00,4197,4197,4197.00,3397
20090119,4400.00,4400,4400,4400.00,152
20160718,4550.00,4550,4095,4537.00,2535
20160719,4083.00,4561,4083,4460.00,13164
20160720,4472.00,4472,4472,4472.00,380
20160723,4477.00,4792,4200,4543.00,1820
20160724,4600.00,4627,4585,4620.00,7336
20160725,4699.00,4699,4601,4639.00,30455
20160726,4698.00,4699,4698,4699.00,25952
20160727,5060.00,5060,4713,4992.00,5081
20160731,4591.00,4999,4590,4679.00,17910
20160801,4700.00,4890,4700,4704.00,13830
20160802,4701.00,4796,4355,4666.00,18499
20160806,4451.00,4886,4451,4717.00,4505
20160807,4880.00,4888,4800,4857.00,2694
20160808,4600.00,4650,4521,4540.00,13980
20160809,4630.00,4869,4400,4579.00,92665
20170205,4400.00,4400,4400,4400.00,2095137
