<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160718,6760.00,7436,6760,7263.00,28116
20160719,7989.00,7989,7989,7989.00,5127
20160720,8787.00,8787,8787,8787.00,244
20160801,8851.00,9736,8851,9087.00,75611
20160802,9995.00,9995,9995,9995.00,5711
20160803,10994.00,10994,10994,10994.00,8328
20160806,12093.00,12093,10905,11876.00,177760
20160807,11875.00,11887,11009,11477.00,61146
20160808,11541.00,12330,11005,11751.00,63754
20160809,12530.00,12926,11800,12885.00,102558
20160810,13002.00,13999,13000,13463.00,18856
20160813,14000.00,14144,13200,13704.00,11365
20160814,14000.00,14000,12800,13152.00,43446
20160815,12250.00,12799,12250,12353.00,51075
20160816,12580.00,13099,12252,12469.00,20303
20160817,12810.00,13715,12800,13628.00,47398
20160820,14000.00,14000,13500,13777.00,45404
20160821,13990.00,14000,13801,13965.00,46001
20160822,13900.00,14500,13850,14012.00,51188
20160823,14500.00,14500,13735,13794.00,3502
20160824,13503.00,13990,12414,13545.00,3177
20160827,14420.00,14420,14420,14420.00,155
20160828,12978.00,13900,12978,13587.00,1266
20160829,13500.00,13800,13000,13103.00,21840
20160830,13699.00,13700,12990,13010.00,83485
20160831,13000.00,13001,12760,13000.00,92364
20160903,13000.00,13000,12851,12906.00,299422
20160904,12900.00,13200,11615,13013.00,22534
20160905,11725.00,12500,11722,12140.00,59662
20160906,11855.00,13354,11855,13336.00,160135
20160907,13399.00,14000,12111,13587.00,327677
20170201,13500.00,13500,13000,13000.00,17832575
20190602,29000.00,30990,29000,29449.00,585392
20190603,27500.00,29969,27500,28713.00,276755
20190608,29000.00,29000,27650,27902.00,201634
20190609,27680.00,30692,27080,29413.00,620703
20190610,31122.00,31300,30440,30998.00,278748
20190611,29500.00,31000,28572,29644.00,150509
20190612,29200.00,30900,29200,30031.00,163617
20190615,27210.00,30398,27210,29396.00,171331
20190616,29201.00,29250,28300,28790.00,105777
20190617,27601.00,29000,27601,28095.00,105135
20190618,29000.00,29200,28050,28728.00,141725
20190619,28500.00,29000,28051,28618.00,82082
20190622,28502.00,28833,27900,28404.00,95683
20190623,27900.00,28506,27900,28038.00,57183
20190624,29449.00,30000,28862,29844.00,152659
20190625,28450.00,30008,28450,29780.00,255248
20190626,28053.00,30044,28053,29564.00,109697
20190630,28306.00,30000,28306,29817.00,194524
20190701,28303.00,29999,28303,29177.00,44454
20190702,29800.00,30020,29002,29825.00,198755
20190703,29300.00,30000,29103,29858.00,80050
20190706,29202.00,29800,29202,29568.00,33435
20190707,30000.00,30200,29500,30008.00,46237
20190708,29520.00,30001,29501,29848.00,93061
20190709,29250.00,29360,28100,29128.00,89397
20190710,29300.00,29910,28501,29259.00,187388
20190713,28700.00,29290,28502,28644.00,44124
20190714,29857.00,29857,28502,28666.00,18784
20190715,28612.00,28900,28611,28617.00,12718
20190716,28611.00,28612,27000,28018.00,85679
20190717,27000.00,28050,26501,27454.00,13895
20190720,27700.00,27700,26000,26382.00,104395
20190721,25000.00,27696,25000,27478.00,197325
20190722,27500.00,28800,27500,27535.00,57665
20190723,27990.00,27990,26600,27049.00,88995
20190724,28000.00,28000,26700,27042.00,111163
20190727,27998.00,27998,24401,26688.00,68499
