<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20170212,1298.88,1305,1299,1298.88,10491641,1108,Melal Credit Inst.-a
20170213,1354.83,1361,1328,1345.84,3892755,785,Melal Credit Inst.-a
20170214,1358.83,1413,1359,1406.79,5823838,1188,Melal Credit Inst.-a
20170215,1450.75,1477,1409,1445.75,8410739,1866,Melal Credit Inst.-a
20170218,1423.77,1443,1409,1424.77,3646664,760,Melal Credit Inst.-a
20170219,1443.76,1447,1354,1420.78,2163003,371,Melal Credit Inst.-a
20170220,1420.78,1467,1392,1430.77,5664399,1526,Melal Credit Inst.-a
20170221,1458.74,1467,1419,1433.77,1737007,332,Melal Credit Inst.-a
20170222,1431.77,1443,1399,1430.77,1373356,305,Melal Credit Inst.-a
20170225,1430.77,1431,1369,1398.80,966664,219,Melal Credit Inst.-a
20170226,1397.80,1399,1369,1379.81,2597538,629,Melal Credit Inst.-a
20170227,1378.81,1409,1369,1381.81,954670,174,Melal Credit Inst.-a
20170228,1389.80,1390,1329,1380.81,1129716,177,Melal Credit Inst.-a
20170301,1382.81,1389,1370,1378.81,1873033,379,Melal Credit Inst.-a
20170304,1386.81,1389,1379,1382.81,1196200,250,Melal Credit Inst.-a
20170305,1388.80,1389,1320,1382.81,394572,85,Melal Credit Inst.-a
20170306,1396.80,1429,1383,1394.80,165116,44,Melal Credit Inst.-a
20170307,1416.78,1417,1369,1390.80,2143241,696,Melal Credit Inst.-a
20170308,1390.80,1394,1373,1383.81,1420000,336,Melal Credit Inst.-a
20170311,1396.80,1397,1339,1376.81,2068909,506,Melal Credit Inst.-a
20170312,1377.81,1378,1375,1376.81,963600,212,Melal Credit Inst.-a
20170313,1377.81,1378,1362,1373.82,3361111,631,Melal Credit Inst.-a
20170314,1375.81,1376,1365,1370.82,1886142,471,Melal Credit Inst.-a
20170315,1397.80,1428,1332,1374.82,3353742,873,Melal Credit Inst.-a
20170318,1383.81,1443,1350,1386.81,2370652,663,Melal Credit Inst.-a
20170325,1393.80,1394,1359,1387.80,145490,29,Melal Credit Inst.-a
20170326,1378.81,1412,1369,1392.80,524932,87,Melal Credit Inst.-a
20170327,1396.80,1397,1349,1393.80,833866,195,Melal Credit Inst.-a
20170328,1396.80,1397,1359,1393.80,532378,119,Melal Credit Inst.-a
20170329,1388.80,1392,1325,1380.81,561916,99,Melal Credit Inst.-a
20170403,1388.80,1391,1379,1383.81,920018,232,Melal Credit Inst.-a
20170404,1383.81,1387,1379,1383.81,1421800,312,Melal Credit Inst.-a
20170405,1383.81,1389,1369,1383.81,1270979,392,Melal Credit Inst.-a
20170408,1388.80,1429,1379,1414.78,5747751,1172,Melal Credit Inst.-a
20170409,1414.78,1429,1394,1422.77,3847766,174,Melal Credit Inst.-a
20170410,1422.77,1423,1389,1409.79,3173770,136,Melal Credit Inst.-a
20170412,1398.80,1417,1394,1409.79,1103188,62,Melal Credit Inst.-a
20170415,1410.78,1419,1389,1410.78,2116495,116,Melal Credit Inst.-a
20170416,1398.80,1411,1369,1403.79,1511000,108,Melal Credit Inst.-a
20170417,1388.80,1400,1337,1396.80,1022390,55,Melal Credit Inst.-a
20170418,1388.80,1399,1374,1394.80,1348798,72,Melal Credit Inst.-a
20170419,1388.80,1395,1327,1380.81,1824904,115,Melal Credit Inst.-a
20170422,1380.81,1388,1359,1384.81,1373104,87,Melal Credit Inst.-a
20170423,1378.81,1379,1316,1365.82,1143900,108,Melal Credit Inst.-a
20170424,1368.82,1377,1349,1371.82,1152800,88,Melal Credit Inst.-a
20170426,1359.83,1377,1344,1363.83,662414,105,Melal Credit Inst.-a
20170429,1378.81,1399,1364,1391.80,1278684,80,Melal Credit Inst.-a
20170430,1391.80,1409,1369,1393.80,1580582,90,Melal Credit Inst.-a
20170501,1390.80,1409,1387,1397.80,1138618,59,Melal Credit Inst.-a
20170502,1388.80,1394,1379,1391.80,1253133,80,Melal Credit Inst.-a
20170503,1387.80,1392,1349,1387.80,1393500,91,Melal Credit Inst.-a
20170506,1398.80,1399,1359,1391.80,2071977,107,Melal Credit Inst.-a
20170507,1391.80,1392,1330,1377.81,971888,120,Melal Credit Inst.-a
20170508,1378.81,1397,1369,1392.80,1023085,91,Melal Credit Inst.-a
20170509,1394.80,1396,1379,1394.80,800516,42,Melal Credit Inst.-a
20170510,1394.80,1395,1367,1392.80,973250,47,Melal Credit Inst.-a
20170513,1386.81,1395,1339,1390.80,1247724,61,Melal Credit Inst.-a
20170514,1392.80,1393,1340,1385.81,912287,55,Melal Credit Inst.-a
20170515,1380.81,1381,1359,1379.81,806400,46,Melal Credit Inst.-a
20170516,1371.82,1372,1356,1369.82,616626,23,Melal Credit Inst.-a
20170517,1358.83,1387,1339,1367.82,890730,66,Melal Credit Inst.-a
20170520,1387.80,1388,1354,1382.81,885886,28,Melal Credit Inst.-a
20170521,1377.81,1378,1329,1368.82,930737,63,Melal Credit Inst.-a
20170522,1376.81,1377,1349,1375.81,664850,24,Melal Credit Inst.-a
20170523,1358.83,1375,1349,1365.82,907300,41,Melal Credit Inst.-a
20170524,1373.82,1377,1339,1375.81,708624,27,Melal Credit Inst.-a
20170527,1373.82,1374,1345,1371.82,980644,60,Melal Credit Inst.-a
20170528,1374.82,1375,1339,1370.82,827326,50,Melal Credit Inst.-a
20170529,1353.83,1354,1305,1325.86,402779,63,Melal Credit Inst.-a
20170530,1350.84,1352,1314,1340.85,912466,69,Melal Credit Inst.-a
20170531,1358.83,1359,1310,1346.84,979530,69,Melal Credit Inst.-a
20170603,1348.84,1352,1334,1348.84,652490,18,Melal Credit Inst.-a
20170606,1347.84,1350,1309,1347.84,725452,51,Melal Credit Inst.-a
20170607,1344.84,1346,1344,1345.84,452410,21,Melal Credit Inst.-a
20170610,1348.84,1349,1309,1343.84,295440,28,Melal Credit Inst.-a
20170611,1343.84,1345,1319,1340.85,833014,53,Melal Credit Inst.-a
20170612,1342.84,1347,1309,1341.84,774339,49,Melal Credit Inst.-a
20170613,1340.85,1359,1334,1341.84,723274,44,Melal Credit Inst.-a
20170614,1338.85,1362,1327,1342.84,1064743,60,Melal Credit Inst.-a
20170617,1365.82,1366,1327,1358.83,270500,11,Melal Credit Inst.-a
20170618,1328.86,1358,1309,1353.83,577791,47,Melal Credit Inst.-a
20170619,1342.84,1343,1314,1337.85,652636,67,Melal Credit Inst.-a
20170620,1341.84,1359,1314,1341.84,617239,56,Melal Credit Inst.-a
20170621,1348.84,1349,1324,1345.84,539183,37,Melal Credit Inst.-a
20170624,1337.85,1338,1309,1334.85,406993,31,Melal Credit Inst.-a
20170625,1324.86,1325,1304,1317.86,614505,50,Melal Credit Inst.-a
20170628,1333.85,1334,1289,1329.85,437544,43,Melal Credit Inst.-a
20170701,1318.86,1319,1265,1308.87,1669556,103,Melal Credit Inst.-a
20170702,1308.87,1309,1251,1298.88,807255,57,Melal Credit Inst.-a
20170703,1290.89,1309,1287,1296.88,995170,61,Melal Credit Inst.-a
20170704,1352.83,1353,1279,1342.84,673232,45,Melal Credit Inst.-a
20170705,1318.86,1319,1279,1309.87,877824,82,Melal Credit Inst.-a
20170708,1298.88,1299,1245,1283.89,758119,59,Melal Credit Inst.-a
20170709,1219.95,1240,1220,1219.95,191780,28,Melal Credit Inst.-a
20170710,1159.00,1209,1159,1163.00,369693,39,Melal Credit Inst.-a
20170711,1183.98,1199,1123,1189.98,408403,31,Melal Credit Inst.-a
20170712,1207.96,1208,1158,1167.99,377121,54,Melal Credit Inst.-a
20170715,1161.00,1161,1159,1159.00,80500,13,Melal Credit Inst.-a
20170716,1162.00,1183,1154,1164.00,287994,18,Melal Credit Inst.-a
20170717,1159.00,1169,1142,1161.00,359900,26,Melal Credit Inst.-a
20170718,1159.00,1199,1129,1161.00,1944589,178,Melal Credit Inst.-a
20190514,1230.00,1291,1230,1268.00,39125802,1332,Melal Credit Inst.-a
20190515,1331.00,1331,1331,1331.00,65744000,2374,Melal Credit Inst.-a
20190518,1397.00,1397,1397,1397.00,32613754,1349,Melal Credit Inst.-a
20190519,1416.00,1466,1367,1426.00,95531911,5609,Melal Credit Inst.-a
20190520,1460.00,1460,1355,1371.00,32848362,2390,Melal Credit Inst.-a
20190521,1377.00,1400,1305,1336.00,23245435,1781,Melal Credit Inst.-a
20190522,1368.00,1400,1337,1368.00,19441184,1397,Melal Credit Inst.-a
20190525,1417.00,1417,1350,1374.00,10899359,774,Melal Credit Inst.-a
20190526,1380.00,1400,1351,1366.00,13332559,865,Melal Credit Inst.-a
20190528,1355.00,1386,1334,1356.00,18859802,1480,Melal Credit Inst.-a
20190529,1334.00,1367,1322,1342.00,12275178,943,Melal Credit Inst.-a
20190601,1320.00,1369,1311,1331.00,6769594,491,Melal Credit Inst.-a
20190602,1331.00,1397,1312,1370.00,62459452,3018,Melal Credit Inst.-a
20190603,1399.00,1399,1345,1367.00,10813820,741,Melal Credit Inst.-a
20190608,1362.00,1370,1322,1342.00,6652709,523,Melal Credit Inst.-a
20190609,1360.00,1369,1321,1340.00,9774998,768,Melal Credit Inst.-a
20190610,1360.00,1407,1340,1382.00,20075383,1274,Melal Credit Inst.-a
20190611,1410.00,1451,1390,1439.00,25018026,1651,Melal Credit Inst.-a
20190612,1505.00,1510,1468,1503.00,35066876,2407,Melal Credit Inst.-a
20190615,1450.00,1578,1436,1573.00,75081765,4112,Melal Credit Inst.-a
20190616,1651.00,1651,1561,1644.00,80847604,3433,Melal Credit Inst.-a
20190617,1636.00,1726,1572,1678.00,46870621,2894,Melal Credit Inst.-a
20190618,1650.00,1761,1650,1759.00,171756321,9176,Melal Credit Inst.-a
20190619,1800.00,1800,1672,1690.00,63311900,4149,Melal Credit Inst.-a
20190622,1612.00,1740,1606,1692.00,25974010,2148,Melal Credit Inst.-a
20190623,1730.00,1749,1680,1715.00,44303631,3213,Melal Credit Inst.-a
20190624,1722.00,1735,1651,1682.00,27613360,2016,Melal Credit Inst.-a
20190625,1661.00,1685,1598,1616.00,31503343,2220,Melal Credit Inst.-a
20190626,1633.00,1696,1633,1695.00,42021173,1748,Melal Credit Inst.-a
20190630,1779.00,1779,1779,1779.00,110035956,5014,Melal Credit Inst.-a
20190701,1830.00,1867,1811,1852.00,52309836,2976,Melal Credit Inst.-a
20190702,1944.00,1944,1944,1944.00,7742677,336,Melal Credit Inst.-a
20190703,2041.00,2041,2041,2041.00,20861932,928,Melal Credit Inst.-a
20190706,2118.00,2143,2050,2129.00,118195198,7426,Melal Credit Inst.-a
20190707,2165.00,2214,2023,2093.00,31303873,2864,Melal Credit Inst.-a
20190708,2090.00,2110,1989,1997.00,82648474,5414,Melal Credit Inst.-a
20190709,1940.00,2096,1912,2039.00,45121552,3229,Melal Credit Inst.-a
20190710,2140.00,2140,2140,2140.00,32129371,1477,Melal Credit Inst.-a
20190713,2198.00,2210,2048,2130.00,24949427,2139,Melal Credit Inst.-a
20190714,2090.00,2090,2024,2027.00,15388368,1386,Melal Credit Inst.-a
20190715,1931.00,1999,1926,1939.00,68599159,4515,Melal Credit Inst.-a
20190716,1950.00,1950,1843,1849.00,16573693,1109,Melal Credit Inst.-a
20190717,1803.00,1939,1803,1878.00,25724224,2191,Melal Credit Inst.-a
20190720,1850.00,1900,1786,1819.00,21167838,2057,Melal Credit Inst.-a
20190723,1799.00,1830,1720,1782.00,10070639,755,Melal Credit Inst.-a
20190724,1800.00,1871,1790,1865.00,230584953,11087,Melal Credit Inst.-a
20190727,1958.00,1958,1958,1958.00,86075147,3498,Melal Credit Inst.-a
20190728,2055.00,2055,2005,2054.00,187799350,10117,Melal Credit Inst.-a
20190729,2080.00,2149,1971,2073.00,63093622,5416,Melal Credit Inst.-a
20190730,2110.00,2155,2062,2119.00,35301689,2536,Melal Credit Inst.-a
20190731,2090.00,2120,2021,2067.00,39991239,3238,Melal Credit Inst.-a
20190803,2095.00,2101,2030,2063.00,45833012,3133,Melal Credit Inst.-a
20190804,2121.00,2166,2100,2158.00,59242329,3613,Melal Credit Inst.-a
20190805,2262.00,2265,2230,2262.00,23390400,1367,Melal Credit Inst.-a
20190806,2375.00,2375,2262,2346.00,93401395,6689,Melal Credit Inst.-a
20190807,2300.00,2330,2229,2250.00,48634126,4230,Melal Credit Inst.-a
20190810,2239.00,2362,2230,2336.00,38306125,3459,Melal Credit Inst.-a
20190811,2340.00,2349,2220,2242.00,45778597,4300,Melal Credit Inst.-a
20190813,2262.00,2281,2180,2232.00,30890012,2894,Melal Credit Inst.-a
20190814,2283.00,2343.00,2283.00,2340.00,64240255,4531,Melal Credit Inst.-a
